@RELATION	'emotions'

@ATTRIBUTE	eyes	NUMERIC
@ATTRIBUTE	eyes2	NUMERIC
@ATTRIBUTE	mouth	NUMERIC
@ATTRIBUTE	s_0	NUMERIC
@ATTRIBUTE	s_1	NUMERIC
@ATTRIBUTE	s_2	NUMERIC
@ATTRIBUTE	s_3	NUMERIC
@ATTRIBUTE	s_4	NUMERIC
@ATTRIBUTE	cpt_0	NUMERIC
@ATTRIBUTE	cpt_1	NUMERIC
@ATTRIBUTE	cpt_2	NUMERIC
@ATTRIBUTE	cpt_3	NUMERIC
@ATTRIBUTE	cpt_4	NUMERIC
@ATTRIBUTE	cpt_5	NUMERIC
@ATTRIBUTE	cpt_6	NUMERIC
@ATTRIBUTE	cpt_7	NUMERIC
@ATTRIBUTE	cpt_8	NUMERIC
@ATTRIBUTE	cpt_9	NUMERIC
@ATTRIBUTE	cpt_10	NUMERIC
@ATTRIBUTE	cpt_11	NUMERIC
@ATTRIBUTE	cpt_12	NUMERIC
@ATTRIBUTE	cpt_13	NUMERIC
@ATTRIBUTE	cpt_14	NUMERIC
@ATTRIBUTE	cpt_15	NUMERIC
@ATTRIBUTE	cpt_16	NUMERIC
@ATTRIBUTE	cpt_17	NUMERIC
@ATTRIBUTE	cpt_18	NUMERIC
@ATTRIBUTE	cpt_19	NUMERIC
@ATTRIBUTE	cpt_20	NUMERIC
@ATTRIBUTE	cpt_21	NUMERIC
@ATTRIBUTE	cpt_22	NUMERIC
@ATTRIBUTE	cpt_23	NUMERIC
@ATTRIBUTE	cpt_24	NUMERIC
@ATTRIBUTE	cpt_25	NUMERIC
@ATTRIBUTE	cpt_26	NUMERIC
@ATTRIBUTE	cpt_27	NUMERIC
@ATTRIBUTE	cpt_28	NUMERIC
@ATTRIBUTE	cpt_29	NUMERIC
@ATTRIBUTE	cpt_30	NUMERIC
@ATTRIBUTE	cpt_31	NUMERIC
@ATTRIBUTE	cpt_32	NUMERIC
@ATTRIBUTE	cpt_33	NUMERIC
@ATTRIBUTE	cpt_34	NUMERIC
@ATTRIBUTE	cpt_35	NUMERIC
@ATTRIBUTE	cpt_36	NUMERIC
@ATTRIBUTE	cpt_37	NUMERIC
@ATTRIBUTE	cpt_38	NUMERIC
@ATTRIBUTE	cpt_39	NUMERIC
@ATTRIBUTE	cpt_40	NUMERIC
@ATTRIBUTE	cpt_41	NUMERIC
@ATTRIBUTE	cpt_42	NUMERIC
@ATTRIBUTE	cpt_43	NUMERIC
@ATTRIBUTE	cpt_44	NUMERIC
@ATTRIBUTE	cpt_45	NUMERIC
@ATTRIBUTE	cpt_46	NUMERIC
@ATTRIBUTE	cpt_47	NUMERIC
@ATTRIBUTE	cpt_48	NUMERIC
@ATTRIBUTE	cpt_49	NUMERIC
@ATTRIBUTE	cpt_50	NUMERIC
@ATTRIBUTE	cpt_51	NUMERIC
@ATTRIBUTE	cpt_52	NUMERIC
@ATTRIBUTE	cpt_53	NUMERIC
@ATTRIBUTE	cpt_54	NUMERIC
@ATTRIBUTE	cpt_55	NUMERIC
@ATTRIBUTE	cpt_56	NUMERIC
@ATTRIBUTE	cpt_57	NUMERIC
@ATTRIBUTE	cpt_58	NUMERIC
@ATTRIBUTE	cpt_59	NUMERIC
@ATTRIBUTE	cpt_60	NUMERIC
@ATTRIBUTE	cpt_61	NUMERIC
@ATTRIBUTE	cpt_62	NUMERIC
@ATTRIBUTE	cpt_63	NUMERIC
@ATTRIBUTE	cpt_64	NUMERIC
@ATTRIBUTE	cpt_65	NUMERIC
@ATTRIBUTE	cpt_66	NUMERIC
@ATTRIBUTE	cpt_67	NUMERIC
@ATTRIBUTE	cpt_68	NUMERIC
@ATTRIBUTE	cpt_69	NUMERIC
@ATTRIBUTE	cpt_70	NUMERIC
@ATTRIBUTE	cpt_71	NUMERIC
@ATTRIBUTE	cpt_72	NUMERIC
@ATTRIBUTE	cpt_73	NUMERIC
@ATTRIBUTE	cpt_74	NUMERIC
@ATTRIBUTE	cpt_75	NUMERIC
@ATTRIBUTE	cpt_76	NUMERIC
@ATTRIBUTE	cpt_77	NUMERIC
@ATTRIBUTE	cpt_78	NUMERIC
@ATTRIBUTE	cpt_79	NUMERIC
@ATTRIBUTE	cpt_80	NUMERIC
@ATTRIBUTE	cpt_81	NUMERIC
@ATTRIBUTE	cpt_82	NUMERIC
@ATTRIBUTE	cpt_83	NUMERIC
@ATTRIBUTE	cpt_84	NUMERIC
@ATTRIBUTE	cpt_85	NUMERIC
@ATTRIBUTE	cpt_86	NUMERIC
@ATTRIBUTE	cpt_87	NUMERIC
@ATTRIBUTE	cpt_88	NUMERIC
@ATTRIBUTE	cpt_89	NUMERIC
@ATTRIBUTE	cpt_90	NUMERIC
@ATTRIBUTE	cpt_91	NUMERIC
@ATTRIBUTE	cpt_92	NUMERIC
@ATTRIBUTE	cpt_93	NUMERIC
@ATTRIBUTE	cpt_94	NUMERIC
@ATTRIBUTE	cpt_95	NUMERIC
@ATTRIBUTE	cpt_96	NUMERIC
@ATTRIBUTE	cpt_97	NUMERIC
@ATTRIBUTE	cpt_98	NUMERIC
@ATTRIBUTE	cpt_99	NUMERIC
@ATTRIBUTE	cpt_100	NUMERIC
@ATTRIBUTE	cpt_101	NUMERIC
@ATTRIBUTE	cpt_102	NUMERIC
@ATTRIBUTE	cpt_103	NUMERIC
@ATTRIBUTE	cpt_104	NUMERIC
@ATTRIBUTE	cpt_105	NUMERIC
@ATTRIBUTE	cpt_106	NUMERIC
@ATTRIBUTE	cpt_107	NUMERIC
@ATTRIBUTE	cpt_108	NUMERIC
@ATTRIBUTE	cpt_109	NUMERIC
@ATTRIBUTE	cpt_110	NUMERIC
@ATTRIBUTE	cpt_111	NUMERIC
@ATTRIBUTE	cpt_112	NUMERIC
@ATTRIBUTE	cpt_113	NUMERIC
@ATTRIBUTE	cpt_114	NUMERIC
@ATTRIBUTE	cpt_115	NUMERIC
@ATTRIBUTE	cpt_116	NUMERIC
@ATTRIBUTE	cpt_117	NUMERIC
@ATTRIBUTE	cpt_118	NUMERIC
@ATTRIBUTE	cpt_119	NUMERIC
@ATTRIBUTE	cpt_120	NUMERIC
@ATTRIBUTE	cpt_121	NUMERIC
@ATTRIBUTE	cpt_122	NUMERIC
@ATTRIBUTE	cpt_123	NUMERIC
@ATTRIBUTE	cpt_124	NUMERIC
@ATTRIBUTE	cpt_125	NUMERIC
@ATTRIBUTE	cpt_126	NUMERIC
@ATTRIBUTE	cpt_127	NUMERIC
@ATTRIBUTE	cpt_128	NUMERIC
@ATTRIBUTE	cpt_129	NUMERIC
@ATTRIBUTE	cpt_130	NUMERIC
@ATTRIBUTE	cpt_131	NUMERIC
@ATTRIBUTE	cpt_132	NUMERIC
@ATTRIBUTE	cpt_133	NUMERIC
@ATTRIBUTE	cpt_134	NUMERIC
@ATTRIBUTE	cpt_135	NUMERIC
@ATTRIBUTE	cpt_136	NUMERIC
@ATTRIBUTE	cpt_137	NUMERIC
@ATTRIBUTE	cpt_138	NUMERIC
@ATTRIBUTE	cpt_139	NUMERIC
@ATTRIBUTE	cpt_140	NUMERIC
@ATTRIBUTE	cpt_141	NUMERIC
@ATTRIBUTE	cpt_142	NUMERIC
@ATTRIBUTE	cpt_143	NUMERIC
@ATTRIBUTE	cpt_144	NUMERIC
@ATTRIBUTE	cpt_145	NUMERIC
@ATTRIBUTE	cpt_146	NUMERIC
@ATTRIBUTE	cpt_147	NUMERIC
@ATTRIBUTE	cpt_148	NUMERIC
@ATTRIBUTE	cpt_149	NUMERIC
@ATTRIBUTE	cpt_150	NUMERIC
@ATTRIBUTE	cpt_151	NUMERIC
@ATTRIBUTE	cpt_152	NUMERIC
@ATTRIBUTE	cpt_153	NUMERIC
@ATTRIBUTE	cpt_154	NUMERIC
@ATTRIBUTE	cpt_155	NUMERIC
@ATTRIBUTE	cpt_156	NUMERIC
@ATTRIBUTE	cpt_157	NUMERIC
@ATTRIBUTE	cpt_158	NUMERIC
@ATTRIBUTE	cpt_159	NUMERIC
@ATTRIBUTE	cpt_160	NUMERIC
@ATTRIBUTE	cpt_161	NUMERIC
@ATTRIBUTE	cpt_162	NUMERIC
@ATTRIBUTE	cpt_163	NUMERIC
@ATTRIBUTE	cpt_164	NUMERIC
@ATTRIBUTE	cpt_165	NUMERIC
@ATTRIBUTE	cpt_166	NUMERIC
@ATTRIBUTE	cpt_167	NUMERIC
@ATTRIBUTE	cpt_168	NUMERIC
@ATTRIBUTE	cpt_169	NUMERIC
@ATTRIBUTE	cpt_170	NUMERIC
@ATTRIBUTE	cpt_171	NUMERIC
@ATTRIBUTE	cpt_172	NUMERIC
@ATTRIBUTE	cpt_173	NUMERIC
@ATTRIBUTE	cpt_174	NUMERIC
@ATTRIBUTE	cpt_175	NUMERIC
@ATTRIBUTE	cpt_176	NUMERIC
@ATTRIBUTE	cpt_177	NUMERIC
@ATTRIBUTE	cpt_178	NUMERIC
@ATTRIBUTE	cpt_179	NUMERIC
@ATTRIBUTE	cpt_180	NUMERIC
@ATTRIBUTE	cpt_181	NUMERIC
@ATTRIBUTE	cpt_182	NUMERIC
@ATTRIBUTE	cpt_183	NUMERIC
@ATTRIBUTE	cpt_184	NUMERIC
@ATTRIBUTE	cpt_185	NUMERIC
@ATTRIBUTE	cpt_186	NUMERIC
@ATTRIBUTE	cpt_187	NUMERIC
@ATTRIBUTE	cpt_188	NUMERIC
@ATTRIBUTE	cpt_189	NUMERIC
@ATTRIBUTE	cpt_190	NUMERIC
@ATTRIBUTE	cpt_191	NUMERIC
@ATTRIBUTE	cpt_192	NUMERIC
@ATTRIBUTE	cpt_193	NUMERIC
@ATTRIBUTE	cpt_194	NUMERIC
@ATTRIBUTE	cpt_195	NUMERIC
@ATTRIBUTE	emotion	{AN,DI,FE,HA,NE,SA,SU}

@DATA
0, 0, 0, 0, 0, 0, 0, 0, 16, 26, 18, 4, 8, 9, 7, 5, 11, 14, 2, 19, 24, 1, 27, 18, 15, 6, 11, 11, 8, 0, 4, 12, 8, 3, 20, 11, 34, 24, 5, 4, 9, 2, 8, 1, 3, 13, 3, 0, 19, 18, 22, 35, 8, 37, 51, 39, 27, 3, 44, 52, 53, 17, 29, 14, 16, 25, 5, 11, 3, 7, 18, 11, 24, 8, 6, 3, 20, 24, 20, 25, 20, 40, 54, 35, 7, 6, 27, 44, 52, 23, 31, 30, 20, 12, 5, 6, 24, 14, 21, 9, 23, 26, 10, 9, 27, 23, 15, 6, 9, 4, 0, 0, 31, 9, 30, 0, 0, 4, 28, 20, 14, 6, 12, 3, 4, 28, 34, 5, 35, 15, 0, 6, 33, 16, 23, 6, 6, 10, 3, 37, 40, 35, 29, 20, 12, 17, 28, 26, 26, 10, 4, 18, 10, 8, 25, 23, 25, 17, 12, 19, 26, 25, 26, 20, 2, 10, 5, 47, 48, 51, 50, 23, 9, 30, 20, 31, 24, 26, 8, 1, 5, 21, 32, 30, 41, 12, 12, 32, 19, 29, 31, 36, 18, 1, 4, 4, 27, 30, 21, 9, 30, 29, 20, 30, FE
0, 0, 0, 0, 0, 0, 0, 0, 28, 18, 16, 3, 4, 10, 11, 3, 13, 9, 1, 19, 21, 1, 22, 26, 4, 6, 12, 3, 2, 1, 3, 14, 6, 2, 21, 15, 20, 28, 3, 6, 11, 2, 4, 7, 9, 18, 3, 0, 19, 17, 16, 29, 7, 31, 51, 44, 22, 11, 43, 47, 41, 10, 25, 22, 17, 23, 9, 21, 12, 13, 15, 19, 13, 9, 12, 9, 30, 24, 15, 25, 19, 41, 55, 29, 9, 15, 18, 47, 47, 21, 25, 23, 21, 11, 8, 8, 21, 9, 20, 17, 18, 25, 13, 6, 28, 22, 20, 5, 11, 5, 0, 2, 32, 14, 23, 0, 0, 2, 31, 23, 14, 2, 15, 3, 0, 32, 30, 13, 41, 10, 2, 7, 37, 16, 15, 5, 9, 10, 6, 32, 39, 33, 25, 26, 6, 13, 31, 18, 20, 9, 3, 10, 11, 9, 16, 17, 13, 18, 11, 16, 27, 11, 14, 13, 5, 8, 10, 47, 52, 53, 50, 19, 7, 25, 22, 22, 22, 23, 2, 0, 2, 18, 29, 29, 38, 9, 11, 33, 29, 23, 17, 28, 13, 2, 3, 5, 30, 34, 26, 9, 30, 29, 32, 35, FE
0, 0, 0, 0, 0, 0, 0, 0, 26, 17, 17, 4, 4, 7, 11, 6, 5, 3, 0, 22, 21, 0, 33, 17, 5, 1, 10, 0, 0, 0, 3, 8, 1, 4, 20, 11, 37, 15, 2, 5, 3, 1, 2, 1, 2, 4, 1, 0, 22, 18, 27, 20, 8, 41, 53, 38, 10, 14, 49, 59, 54, 13, 18, 16, 18, 21, 7, 16, 2, 11, 8, 21, 8, 7, 4, 1, 21, 21, 15, 14, 24, 43, 55, 28, 6, 9, 28, 47, 47, 16, 28, 17, 15, 14, 1, 5, 22, 11, 14, 19, 8, 24, 5, 2, 34, 13, 19, 4, 6, 3, 1, 5, 25, 15, 11, 0, 0, 0, 34, 12, 18, 1, 4, 2, 0, 35, 25, 10, 28, 11, 0, 2, 35, 15, 21, 4, 1, 5, 5, 31, 37, 32, 24, 22, 9, 17, 23, 23, 23, 14, 0, 4, 6, 3, 27, 27, 28, 12, 6, 23, 13, 28, 30, 20, 1, 6, 3, 49, 40, 38, 43, 17, 4, 24, 29, 22, 22, 25, 11, 1, 1, 9, 32, 30, 32, 4, 7, 27, 24, 17, 21, 28, 26, 0, 1, 1, 19, 28, 22, 8, 33, 28, 24, 18, FE
0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 21, 10, 4, 8, 7, 4, 9, 5, 4, 14, 24, 6, 0, 21, 18, 0, 5, 2, 1, 0, 3, 5, 7, 0, 23, 9, 14, 23, 9, 1, 3, 2, 3, 3, 1, 1, 2, 4, 9, 13, 18, 27, 6, 41, 51, 33, 2, 1, 25, 46, 51, 17, 12, 24, 21, 24, 1, 0, 1, 11, 6, 4, 12, 2, 8, 12, 13, 25, 19, 15, 12, 46, 53, 22, 17, 8, 19, 49, 49, 26, 19, 26, 19, 13, 2, 5, 21, 7, 22, 17, 11, 21, 8, 2, 16, 31, 17, 5, 7, 3, 0, 18, 22, 16, 7, 0, 1, 0, 24, 22, 21, 12, 5, 5, 4, 30, 22, 12, 30, 4, 0, 3, 27, 24, 24, 17, 2, 5, 8, 23, 28, 28, 16, 5, 5, 10, 30, 23, 21, 21, 5, 5, 21, 26, 22, 31, 28, 23, 6, 10, 30, 24, 26, 32, 12, 2, 1, 16, 24, 29, 21, 8, 10, 16, 20, 31, 21, 28, 24, 6, 4, 6, 15, 17, 8, 1, 17, 24, 33, 25, 15, 13, 35, 16, 5, 2, 3, 3, 7, 13, 30, 33, 24, 33, HA
0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 27, 0, 0, 2, 2, 4, 5, 2, 1, 4, 30, 2, 8, 24, 6, 0, 4, 1, 4, 0, 6, 1, 1, 1, 29, 4, 19, 25, 0, 1, 0, 0, 0, 0, 0, 2, 3, 0, 21, 11, 16, 18, 8, 45, 53, 27, 2, 1, 41, 52, 61, 19, 24, 21, 15, 9, 7, 6, 2, 10, 3, 3, 7, 1, 6, 4, 20, 12, 21, 9, 22, 46, 49, 18, 7, 6, 24, 50, 50, 19, 20, 14, 17, 1, 0, 11, 21, 7, 14, 14, 15, 23, 4, 1, 18, 19, 14, 0, 3, 2, 0, 11, 13, 22, 10, 0, 0, 0, 21, 17, 17, 3, 5, 1, 8, 25, 11, 13, 31, 5, 0, 2, 35, 10, 18, 2, 0, 5, 13, 20, 32, 32, 14, 11, 9, 4, 32, 19, 15, 13, 7, 1, 7, 16, 26, 34, 26, 23, 7, 9, 28, 18, 14, 21, 2, 0, 11, 34, 45, 38, 46, 10, 5, 21, 19, 23, 15, 11, 24, 0, 0, 14, 14, 23, 18, 2, 13, 26, 19, 16, 17, 9, 16, 1, 6, 0, 12, 13, 0, 8, 31, 11, 14, 19, HA
0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 26, 1, 0, 3, 4, 6, 3, 0, 0, 26, 16, 0, 1, 17, 12, 0, 1, 4, 0, 5, 3, 2, 0, 2, 21, 2, 14, 27, 0, 0, 5, 0, 1, 0, 0, 1, 1, 2, 17, 5, 20, 29, 1, 24, 35, 17, 0, 6, 44, 46, 50, 12, 20, 12, 19, 16, 4, 23, 17, 10, 8, 7, 4, 4, 0, 3, 21, 18, 26, 24, 9, 33, 40, 16, 13, 3, 22, 53, 42, 12, 25, 16, 14, 15, 1, 20, 26, 8, 10, 9, 11, 19, 2, 1, 22, 15, 16, 7, 0, 1, 0, 7, 14, 14, 6, 0, 0, 0, 29, 16, 20, 8, 5, 5, 1, 22, 18, 10, 28, 6, 0, 4, 30, 22, 27, 18, 0, 3, 8, 20, 33, 27, 13, 10, 5, 5, 26, 19, 25, 24, 3, 8, 8, 24, 26, 37, 40, 28, 4, 7, 35, 23, 26, 14, 20, 0, 4, 14, 27, 29, 23, 0, 7, 17, 17, 26, 22, 28, 27, 12, 3, 1, 9, 13, 1, 2, 20, 36, 25, 18, 18, 28, 31, 17, 0, 6, 1, 2, 9, 7, 16, 26, 30, 20, HA
0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 20, 3, 1, 8, 7, 7, 6, 3, 1, 13, 24, 1, 4, 29, 14, 1, 5, 4, 3, 3, 3, 6, 4, 0, 26, 10, 12, 20, 5, 1, 14, 6, 7, 4, 2, 4, 1, 3, 20, 8, 28, 30, 3, 35, 49, 33, 4, 2, 38, 47, 53, 18, 22, 18, 23, 24, 8, 9, 3, 9, 10, 9, 9, 7, 2, 7, 18, 24, 17, 24, 12, 41, 49, 21, 17, 14, 18, 53, 59, 16, 25, 24, 20, 14, 2, 13, 18, 10, 9, 14, 13, 16, 13, 3, 18, 27, 22, 7, 3, 4, 2, 14, 18, 22, 6, 0, 0, 4, 25, 22, 18, 13, 4, 8, 1, 32, 17, 16, 30, 4, 1, 6, 34, 21, 24, 13, 1, 7, 6, 21, 35, 33, 23, 4, 7, 4, 24, 20, 18, 26, 0, 8, 7, 10, 31, 26, 10, 7, 11, 10, 28, 21, 25, 22, 13, 6, 7, 27, 13, 21, 32, 11, 7, 14, 27, 26, 20, 18, 32, 7, 2, 5, 22, 25, 12, 5, 17, 32, 27, 27, 18, 24, 33, 19, 7, 3, 1, 8, 9, 15, 18, 26, 13, 29, NE
0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 27, 10, 0, 10, 10, 7, 11, 10, 2, 13, 20, 11, 1, 15, 17, 0, 2, 4, 3, 3, 5, 11, 3, 2, 18, 14, 20, 14, 13, 2, 7, 2, 4, 4, 2, 6, 3, 2, 6, 26, 34, 15, 3, 26, 49, 38, 5, 2, 34, 50, 55, 27, 8, 20, 25, 18, 3, 10, 2, 7, 11, 3, 11, 2, 7, 7, 12, 25, 24, 18, 9, 36, 47, 23, 22, 12, 18, 52, 55, 28, 18, 23, 19, 9, 1, 14, 16, 10, 16, 13, 9, 19, 8, 4, 16, 18, 19, 8, 5, 1, 2, 7, 21, 20, 7, 0, 0, 0, 19, 21, 19, 7, 6, 7, 0, 28, 13, 10, 29, 6, 0, 8, 28, 26, 23, 14, 0, 4, 3, 24, 36, 34, 24, 8, 7, 4, 24, 20, 18, 12, 4, 4, 4, 3, 27, 31, 10, 12, 7, 5, 28, 30, 19, 17, 15, 5, 5, 28, 12, 16, 40, 15, 5, 14, 18, 26, 18, 13, 30, 12, 3, 5, 24, 29, 19, 5, 11, 36, 19, 22, 20, 12, 18, 25, 3, 3, 4, 10, 7, 14, 27, 22, 14, 18, NE
0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 32, 3, 0, 1, 3, 2, 2, 4, 1, 12, 25, 1, 4, 18, 11, 1, 2, 0, 1, 0, 0, 3, 0, 0, 30, 5, 11, 14, 3, 0, 0, 0, 2, 0, 0, 0, 0, 0, 14, 6, 19, 30, 2, 43, 50, 30, 0, 0, 39, 47, 50, 20, 27, 14, 24, 28, 2, 1, 3, 6, 3, 8, 3, 11, 6, 0, 18, 26, 24, 16, 8, 49, 54, 25, 18, 8, 20, 51, 55, 17, 21, 22, 30, 16, 0, 4, 6, 6, 11, 14, 8, 5, 0, 0, 14, 23, 26, 9, 1, 0, 1, 10, 18, 19, 7, 0, 1, 0, 28, 31, 21, 10, 2, 5, 2, 29, 22, 18, 34, 1, 0, 1, 28, 24, 20, 24, 0, 2, 1, 18, 26, 20, 14, 2, 1, 0, 30, 23, 22, 22, 5, 5, 4, 18, 21, 31, 27, 10, 7, 11, 31, 34, 30, 25, 12, 0, 2, 13, 11, 18, 17, 0, 4, 21, 19, 27, 28, 35, 25, 14, 3, 3, 17, 20, 10, 0, 15, 39, 18, 20, 23, 23, 37, 19, 2, 4, 0, 1, 5, 15, 20, 20, 23, 19, NE
0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 25, 0, 0, 1, 4, 10, 6, 3, 0, 22, 11, 0, 4, 12, 26, 0, 0, 0, 8, 0, 2, 3, 0, 1, 12, 11, 19, 12, 7, 0, 5, 0, 0, 0, 0, 7, 0, 4, 15, 16, 31, 18, 5, 33, 54, 36, 2, 3, 39, 49, 50, 18, 12, 20, 23, 12, 9, 14, 4, 5, 7, 8, 9, 5, 6, 2, 20, 16, 17, 11, 15, 38, 56, 23, 13, 3, 21, 44, 55, 24, 23, 19, 22, 5, 3, 15, 17, 5, 16, 18, 7, 14, 3, 7, 17, 20, 22, 1, 3, 1, 0, 4, 16, 17, 10, 0, 0, 0, 21, 16, 18, 0, 2, 3, 0, 32, 26, 17, 34, 12, 0, 2, 29, 21, 10, 1, 1, 3, 0, 22, 27, 25, 21, 6, 1, 3, 28, 22, 17, 14, 0, 0, 5, 3, 27, 26, 22, 14, 2, 5, 30, 20, 12, 13, 12, 7, 5, 27, 11, 1, 30, 10, 4, 17, 13, 12, 20, 10, 26, 1, 3, 4, 17, 22, 13, 7, 8, 33, 7, 11, 16, 8, 22, 8, 0, 2, 0, 8, 9, 0, 24, 19, 6, 12, SA
0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 24, 1, 1, 9, 10, 12, 6, 8, 3, 22, 21, 0, 3, 25, 4, 3, 8, 3, 9, 4, 5, 11, 1, 8, 25, 7, 15, 28, 2, 5, 9, 1, 5, 1, 2, 2, 3, 4, 19, 11, 23, 34, 1, 24, 35, 33, 5, 18, 44, 48, 49, 13, 21, 17, 19, 21, 10, 26, 19, 10, 4, 12, 4, 11, 6, 1, 20, 23, 23, 33, 9, 26, 35, 19, 12, 8, 26, 48, 50, 15, 26, 32, 20, 18, 6, 26, 22, 18, 17, 20, 6, 15, 4, 0, 19, 23, 18, 20, 4, 1, 1, 8, 23, 19, 8, 0, 1, 2, 23, 22, 20, 19, 4, 7, 0, 24, 18, 18, 31, 10, 2, 10, 24, 19, 24, 30, 1, 8, 3, 28, 38, 28, 23, 10, 7, 2, 22, 23, 17, 28, 8, 4, 5, 6, 27, 25, 29, 19, 6, 9, 35, 27, 28, 30, 25, 7, 10, 22, 16, 8, 22, 8, 3, 14, 25, 17, 29, 24, 30, 16, 2, 4, 14, 18, 6, 8, 10, 33, 20, 22, 30, 27, 27, 35, 0, 3, 0, 7, 6, 9, 32, 21, 30, 24, SA
0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 20, 5, 0, 1, 7, 10, 3, 4, 3, 27, 9, 0, 2, 20, 13, 0, 2, 8, 1, 7, 2, 4, 0, 7, 14, 3, 14, 20, 3, 2, 1, 5, 0, 0, 0, 0, 4, 3, 18, 5, 25, 13, 0, 25, 42, 24, 1, 22, 42, 50, 47, 8, 16, 11, 19, 30, 5, 25, 13, 9, 0, 16, 3, 14, 6, 0, 24, 26, 27, 25, 11, 34, 47, 22, 7, 1, 32, 45, 50, 11, 26, 18, 17, 16, 4, 21, 18, 9, 8, 14, 3, 13, 1, 0, 20, 23, 25, 10, 2, 0, 2, 6, 17, 19, 6, 0, 0, 0, 30, 15, 22, 12, 1, 4, 1, 29, 21, 23, 37, 4, 1, 0, 35, 24, 23, 23, 1, 4, 3, 20, 31, 20, 12, 1, 4, 0, 33, 26, 32, 33, 6, 5, 7, 4, 26, 26, 27, 13, 7, 3, 31, 15, 33, 23, 18, 5, 0, 24, 7, 1, 20, 3, 3, 13, 25, 36, 13, 25, 30, 8, 0, 2, 16, 15, 5, 4, 10, 34, 23, 26, 8, 30, 30, 27, 0, 2, 1, 12, 8, 9, 28, 14, 28, 21, SA
0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 30, 10, 3, 4, 12, 12, 10, 4, 4, 15, 22, 3, 0, 12, 18, 3, 2, 3, 6, 4, 7, 9, 4, 0, 25, 19, 6, 18, 20, 1, 9, 8, 0, 1, 19, 18, 9, 7, 18, 22, 15, 22, 17, 50, 47, 19, 0, 7, 22, 25, 37, 17, 15, 8, 21, 25, 7, 8, 13, 16, 3, 8, 12, 31, 22, 1, 24, 21, 22, 30, 7, 44, 59, 26, 11, 6, 24, 42, 49, 20, 22, 29, 19, 27, 1, 11, 10, 10, 7, 13, 12, 9, 0, 4, 10, 24, 19, 12, 0, 4, 0, 20, 20, 27, 6, 1, 0, 2, 13, 26, 13, 18, 0, 6, 8, 25, 24, 37, 35, 6, 1, 7, 22, 29, 25, 27, 1, 7, 6, 16, 16, 11, 11, 4, 8, 4, 22, 25, 23, 31, 12, 5, 6, 10, 38, 41, 16, 9, 11, 3, 22, 31, 29, 23, 18, 3, 1, 28, 35, 46, 53, 2, 7, 4, 25, 37, 22, 20, 32, 11, 0, 8, 16, 29, 29, 1, 3, 35, 14, 27, 13, 17, 20, 29, 1, 1, 18, 21, 6, 5, 11, 30, 21, 34, SU
0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 25, 8, 1, 2, 0, 2, 2, 0, 0, 21, 21, 3, 0, 14, 14, 0, 0, 4, 1, 4, 2, 2, 1, 1, 26, 10, 0, 19, 14, 0, 6, 0, 3, 0, 16, 16, 9, 1, 11, 10, 11, 24, 13, 52, 45, 18, 0, 8, 25, 29, 41, 21, 14, 6, 20, 32, 0, 6, 5, 10, 3, 2, 5, 28, 17, 0, 20, 14, 26, 36, 10, 45, 52, 28, 9, 1, 23, 46, 49, 17, 25, 13, 17, 16, 2, 15, 7, 4, 5, 11, 3, 5, 0, 0, 12, 28, 17, 10, 1, 2, 0, 16, 12, 24, 5, 0, 0, 0, 15, 31, 22, 9, 0, 1, 8, 23, 18, 34, 38, 0, 0, 0, 27, 20, 20, 17, 0, 3, 3, 19, 20, 16, 19, 0, 1, 1, 26, 16, 17, 28, 6, 1, 0, 10, 42, 41, 14, 5, 9, 0, 22, 23, 23, 23, 13, 4, 0, 27, 25, 34, 53, 1, 4, 1, 27, 20, 17, 25, 30, 9, 0, 5, 19, 20, 16, 0, 1, 23, 28, 27, 10, 20, 30, 24, 0, 0, 22, 25, 7, 3, 8, 26, 21, 19, SU
