@RELATION	'emotions'

@ATTRIBUTE	eyes	NUMERIC
@ATTRIBUTE	eyes2	NUMERIC
@ATTRIBUTE	mouth	NUMERIC
@ATTRIBUTE	s_0	NUMERIC
@ATTRIBUTE	s_1	NUMERIC
@ATTRIBUTE	s_2	NUMERIC
@ATTRIBUTE	s_3	NUMERIC
@ATTRIBUTE	s_4	NUMERIC
@ATTRIBUTE	cpt_0	NUMERIC
@ATTRIBUTE	cpt_1	NUMERIC
@ATTRIBUTE	cpt_2	NUMERIC
@ATTRIBUTE	cpt_3	NUMERIC
@ATTRIBUTE	cpt_4	NUMERIC
@ATTRIBUTE	cpt_5	NUMERIC
@ATTRIBUTE	cpt_6	NUMERIC
@ATTRIBUTE	cpt_7	NUMERIC
@ATTRIBUTE	cpt_8	NUMERIC
@ATTRIBUTE	cpt_9	NUMERIC
@ATTRIBUTE	cpt_10	NUMERIC
@ATTRIBUTE	cpt_11	NUMERIC
@ATTRIBUTE	cpt_12	NUMERIC
@ATTRIBUTE	cpt_13	NUMERIC
@ATTRIBUTE	cpt_14	NUMERIC
@ATTRIBUTE	cpt_15	NUMERIC
@ATTRIBUTE	cpt_16	NUMERIC
@ATTRIBUTE	cpt_17	NUMERIC
@ATTRIBUTE	cpt_18	NUMERIC
@ATTRIBUTE	cpt_19	NUMERIC
@ATTRIBUTE	cpt_20	NUMERIC
@ATTRIBUTE	cpt_21	NUMERIC
@ATTRIBUTE	cpt_22	NUMERIC
@ATTRIBUTE	cpt_23	NUMERIC
@ATTRIBUTE	cpt_24	NUMERIC
@ATTRIBUTE	cpt_25	NUMERIC
@ATTRIBUTE	cpt_26	NUMERIC
@ATTRIBUTE	cpt_27	NUMERIC
@ATTRIBUTE	cpt_28	NUMERIC
@ATTRIBUTE	cpt_29	NUMERIC
@ATTRIBUTE	cpt_30	NUMERIC
@ATTRIBUTE	cpt_31	NUMERIC
@ATTRIBUTE	cpt_32	NUMERIC
@ATTRIBUTE	cpt_33	NUMERIC
@ATTRIBUTE	cpt_34	NUMERIC
@ATTRIBUTE	cpt_35	NUMERIC
@ATTRIBUTE	cpt_36	NUMERIC
@ATTRIBUTE	cpt_37	NUMERIC
@ATTRIBUTE	cpt_38	NUMERIC
@ATTRIBUTE	cpt_39	NUMERIC
@ATTRIBUTE	cpt_40	NUMERIC
@ATTRIBUTE	cpt_41	NUMERIC
@ATTRIBUTE	cpt_42	NUMERIC
@ATTRIBUTE	cpt_43	NUMERIC
@ATTRIBUTE	cpt_44	NUMERIC
@ATTRIBUTE	cpt_45	NUMERIC
@ATTRIBUTE	cpt_46	NUMERIC
@ATTRIBUTE	cpt_47	NUMERIC
@ATTRIBUTE	cpt_48	NUMERIC
@ATTRIBUTE	cpt_49	NUMERIC
@ATTRIBUTE	cpt_50	NUMERIC
@ATTRIBUTE	cpt_51	NUMERIC
@ATTRIBUTE	cpt_52	NUMERIC
@ATTRIBUTE	cpt_53	NUMERIC
@ATTRIBUTE	cpt_54	NUMERIC
@ATTRIBUTE	cpt_55	NUMERIC
@ATTRIBUTE	cpt_56	NUMERIC
@ATTRIBUTE	cpt_57	NUMERIC
@ATTRIBUTE	cpt_58	NUMERIC
@ATTRIBUTE	cpt_59	NUMERIC
@ATTRIBUTE	cpt_60	NUMERIC
@ATTRIBUTE	cpt_61	NUMERIC
@ATTRIBUTE	cpt_62	NUMERIC
@ATTRIBUTE	cpt_63	NUMERIC
@ATTRIBUTE	cpt_64	NUMERIC
@ATTRIBUTE	cpt_65	NUMERIC
@ATTRIBUTE	cpt_66	NUMERIC
@ATTRIBUTE	cpt_67	NUMERIC
@ATTRIBUTE	cpt_68	NUMERIC
@ATTRIBUTE	cpt_69	NUMERIC
@ATTRIBUTE	cpt_70	NUMERIC
@ATTRIBUTE	cpt_71	NUMERIC
@ATTRIBUTE	cpt_72	NUMERIC
@ATTRIBUTE	cpt_73	NUMERIC
@ATTRIBUTE	cpt_74	NUMERIC
@ATTRIBUTE	cpt_75	NUMERIC
@ATTRIBUTE	cpt_76	NUMERIC
@ATTRIBUTE	cpt_77	NUMERIC
@ATTRIBUTE	cpt_78	NUMERIC
@ATTRIBUTE	cpt_79	NUMERIC
@ATTRIBUTE	cpt_80	NUMERIC
@ATTRIBUTE	cpt_81	NUMERIC
@ATTRIBUTE	cpt_82	NUMERIC
@ATTRIBUTE	cpt_83	NUMERIC
@ATTRIBUTE	cpt_84	NUMERIC
@ATTRIBUTE	cpt_85	NUMERIC
@ATTRIBUTE	cpt_86	NUMERIC
@ATTRIBUTE	cpt_87	NUMERIC
@ATTRIBUTE	cpt_88	NUMERIC
@ATTRIBUTE	cpt_89	NUMERIC
@ATTRIBUTE	cpt_90	NUMERIC
@ATTRIBUTE	cpt_91	NUMERIC
@ATTRIBUTE	cpt_92	NUMERIC
@ATTRIBUTE	cpt_93	NUMERIC
@ATTRIBUTE	cpt_94	NUMERIC
@ATTRIBUTE	cpt_95	NUMERIC
@ATTRIBUTE	cpt_96	NUMERIC
@ATTRIBUTE	cpt_97	NUMERIC
@ATTRIBUTE	cpt_98	NUMERIC
@ATTRIBUTE	cpt_99	NUMERIC
@ATTRIBUTE	cpt_100	NUMERIC
@ATTRIBUTE	cpt_101	NUMERIC
@ATTRIBUTE	cpt_102	NUMERIC
@ATTRIBUTE	cpt_103	NUMERIC
@ATTRIBUTE	cpt_104	NUMERIC
@ATTRIBUTE	cpt_105	NUMERIC
@ATTRIBUTE	cpt_106	NUMERIC
@ATTRIBUTE	cpt_107	NUMERIC
@ATTRIBUTE	cpt_108	NUMERIC
@ATTRIBUTE	cpt_109	NUMERIC
@ATTRIBUTE	cpt_110	NUMERIC
@ATTRIBUTE	cpt_111	NUMERIC
@ATTRIBUTE	cpt_112	NUMERIC
@ATTRIBUTE	cpt_113	NUMERIC
@ATTRIBUTE	cpt_114	NUMERIC
@ATTRIBUTE	cpt_115	NUMERIC
@ATTRIBUTE	cpt_116	NUMERIC
@ATTRIBUTE	cpt_117	NUMERIC
@ATTRIBUTE	cpt_118	NUMERIC
@ATTRIBUTE	cpt_119	NUMERIC
@ATTRIBUTE	cpt_120	NUMERIC
@ATTRIBUTE	cpt_121	NUMERIC
@ATTRIBUTE	cpt_122	NUMERIC
@ATTRIBUTE	cpt_123	NUMERIC
@ATTRIBUTE	cpt_124	NUMERIC
@ATTRIBUTE	cpt_125	NUMERIC
@ATTRIBUTE	cpt_126	NUMERIC
@ATTRIBUTE	cpt_127	NUMERIC
@ATTRIBUTE	cpt_128	NUMERIC
@ATTRIBUTE	cpt_129	NUMERIC
@ATTRIBUTE	cpt_130	NUMERIC
@ATTRIBUTE	cpt_131	NUMERIC
@ATTRIBUTE	cpt_132	NUMERIC
@ATTRIBUTE	cpt_133	NUMERIC
@ATTRIBUTE	cpt_134	NUMERIC
@ATTRIBUTE	cpt_135	NUMERIC
@ATTRIBUTE	cpt_136	NUMERIC
@ATTRIBUTE	cpt_137	NUMERIC
@ATTRIBUTE	cpt_138	NUMERIC
@ATTRIBUTE	cpt_139	NUMERIC
@ATTRIBUTE	cpt_140	NUMERIC
@ATTRIBUTE	cpt_141	NUMERIC
@ATTRIBUTE	cpt_142	NUMERIC
@ATTRIBUTE	cpt_143	NUMERIC
@ATTRIBUTE	emotion	{AN,DI,FE,HA,NE,SA,SU}

@DATA
0, 0, 1, 0, 0, 0, 0, 0, 13, 5, 21, 5, 6, 8, 4, 11, 12, 26, 6, 20, 14, 19, 1, 6, 7, 6, 4, 0, 1, 1, 27, 11, 7, 7, 1, 2, 13, 0, 1, 0, 0, 3, 28, 12, 16, 10, 35, 57, 46, 1, 3, 33, 58, 55, 35, 31, 25, 1, 20, 38, 30, 30, 25, 22, 39, 30, 16, 31, 19, 1, 29, 44, 20, 40, 15, 25, 46, 37, 7, 34, 17, 3, 7, 12, 29, 24, 9, 14, 21, 9, 0, 36, 24, 5, 6, 3, 40, 23, 4, 32, 19, 0, 0, 44, 26, 18, 8, 40, 6, 46, 38, 18, 45, 7, 13, 35, 24, 21, 19, 25, 45, 45, 48, 37, 46, 33, 29, 6, 15, 18, 3, 20, 39, 40, 26, 51, 6, 3, 31, 4, 8, 5, 18, 1, 2, 32, 39, 17, 2, 25, 35, 1, HA
0, 0, 0, 0, 0, 0, 0, 0, 15, 15, 13, 0, 3, 7, 4, 9, 8, 23, 32, 13, 19, 14, 0, 7, 5, 3, 4, 0, 0, 4, 35, 23, 16, 4, 0, 1, 8, 7, 0, 2, 0, 2, 21, 17, 16, 14, 34, 54, 50, 9, 1, 31, 51, 56, 37, 39, 21, 1, 19, 38, 34, 30, 25, 21, 36, 37, 7, 38, 18, 6, 30, 39, 22, 35, 10, 27, 34, 36, 13, 26, 15, 13, 5, 9, 24, 23, 12, 10, 21, 9, 0, 38, 29, 8, 5, 0, 39, 28, 6, 32, 21, 0, 0, 45, 25, 23, 6, 32, 16, 41, 37, 17, 34, 13, 13, 28, 16, 25, 14, 26, 40, 28, 31, 44, 41, 25, 19, 7, 18, 17, 11, 7, 7, 36, 51, 41, 4, 17, 35, 3, 2, 7, 20, 0, 0, 8, 10, 4, 1, 18, 36, 3, HA
0, 0, 0, 0, 0, 0, 0, 0, 19, 11, 14, 5, 11, 13, 12, 18, 14, 29, 16, 14, 17, 11, 3, 14, 9, 10, 10, 3, 1, 10, 33, 8, 15, 5, 3, 7, 10, 3, 6, 0, 2, 5, 24, 20, 21, 16, 35, 59, 50, 5, 3, 31, 56, 60, 35, 30, 30, 4, 17, 40, 37, 28, 30, 24, 37, 30, 13, 34, 19, 1, 37, 47, 22, 47, 6, 35, 43, 37, 9, 33, 24, 2, 9, 10, 23, 32, 14, 26, 21, 9, 6, 40, 26, 9, 7, 2, 37, 33, 7, 36, 16, 2, 10, 49, 33, 18, 10, 35, 22, 50, 35, 22, 42, 9, 13, 36, 23, 29, 24, 31, 39, 43, 44, 35, 44, 37, 19, 10, 17, 28, 4, 14, 36, 37, 28, 55, 7, 6, 30, 14, 9, 8, 20, 4, 1, 30, 39, 19, 3, 29, 38, 9, HA
0, 0, 0, 0, 0, 0, 0, 0, 16, 18, 11, 4, 3, 14, 10, 14, 6, 28, 22, 22, 21, 17, 7, 5, 11, 7, 11, 2, 4, 10, 33, 20, 14, 7, 1, 5, 18, 1, 3, 0, 4, 6, 32, 10, 13, 16, 24, 54, 46, 12, 0, 26, 59, 58, 32, 37, 28, 13, 16, 28, 15, 30, 18, 18, 21, 18, 14, 36, 31, 4, 43, 58, 34, 44, 9, 35, 67, 60, 11, 42, 15, 6, 5, 8, 15, 28, 13, 17, 7, 3, 4, 35, 16, 16, 11, 0, 19, 38, 13, 27, 6, 0, 7, 44, 27, 13, 11, 9, 38, 45, 32, 33, 18, 12, 13, 32, 18, 25, 2, 11, 6, 9, 7, 7, 4, 12, 20, 12, 16, 28, 1, 3, 29, 36, 44, 53, 23, 10, 23, 5, 0, 13, 15, 0, 1, 29, 37, 29, 8, 3, 40, 8, NE
0, 0, 0, 0, 0, 0, 0, 0, 11, 14, 8, 1, 2, 10, 3, 10, 7, 17, 22, 18, 7, 12, 1, 4, 4, 4, 4, 0, 2, 6, 26, 9, 14, 7, 0, 1, 12, 1, 1, 0, 2, 7, 16, 17, 22, 12, 41, 61, 51, 10, 0, 29, 59, 60, 37, 33, 34, 1, 8, 33, 18, 33, 12, 10, 30, 31, 5, 32, 17, 0, 39, 49, 25, 52, 4, 33, 54, 49, 16, 46, 7, 0, 4, 6, 16, 30, 2, 16, 1, 0, 0, 26, 22, 8, 5, 1, 13, 33, 4, 24, 4, 1, 3, 34, 23, 17, 2, 2, 34, 46, 33, 35, 23, 12, 6, 38, 24, 12, 0, 9, 0, 5, 7, 3, 0, 15, 6, 16, 13, 21, 0, 0, 34, 39, 52, 56, 21, 3, 23, 4, 1, 15, 10, 0, 1, 30, 43, 31, 2, 1, 41, 6, NE
0, 0, 0, 0, 0, 0, 0, 0, 19, 12, 14, 5, 7, 13, 14, 9, 13, 21, 24, 17, 25, 21, 0, 7, 11, 8, 8, 0, 2, 6, 37, 16, 21, 7, 4, 5, 18, 3, 3, 0, 4, 7, 26, 17, 21, 17, 35, 56, 52, 10, 6, 27, 60, 58, 35, 39, 39, 11, 9, 30, 17, 28, 21, 16, 29, 30, 9, 38, 25, 9, 36, 45, 33, 48, 7, 31, 53, 44, 14, 41, 5, 8, 3, 5, 14, 27, 10, 22, 7, 0, 4, 27, 20, 17, 9, 2, 12, 43, 15, 28, 2, 3, 5, 39, 27, 20, 7, 7, 36, 42, 33, 31, 22, 14, 10, 39, 24, 29, 2, 10, 7, 7, 14, 4, 5, 13, 10, 21, 20, 26, 4, 0, 26, 37, 43, 56, 27, 4, 22, 13, 0, 20, 25, 1, 1, 22, 46, 28, 11, 6, 40, 6, NE
0, 0, 0, 0, 0, 0, 0, 0, 20, 11, 8, 1, 0, 7, 4, 5, 8, 22, 24, 12, 19, 16, 0, 5, 5, 3, 13, 0, 0, 4, 41, 9, 9, 11, 4, 4, 18, 3, 4, 3, 1, 5, 29, 17, 15, 8, 19, 55, 47, 11, 1, 34, 60, 57, 31, 33, 29, 13, 16, 8, 7, 29, 17, 8, 9, 6, 14, 38, 12, 5, 32, 62, 30, 44, 8, 24, 42, 54, 8, 37, 8, 11, 3, 10, 17, 29, 10, 7, 11, 0, 0, 23, 22, 12, 11, 0, 16, 59, 14, 33, 0, 2, 2, 45, 25, 22, 5, 6, 30, 41, 28, 44, 12, 12, 4, 59, 20, 23, 0, 8, 5, 14, 6, 12, 3, 12, 10, 24, 15, 17, 16, 2, 41, 55, 53, 58, 30, 1, 31, 11, 0, 7, 24, 0, 0, 22, 30, 23, 1, 5, 52, 6, SA
0, 0, 0, 0, 0, 0, 0, 0, 20, 14, 26, 2, 6, 6, 5, 13, 6, 36, 17, 24, 30, 20, 3, 8, 3, 6, 3, 0, 0, 3, 41, 13, 13, 5, 5, 12, 18, 0, 0, 0, 0, 2, 24, 20, 24, 4, 20, 46, 54, 14, 3, 36, 57, 55, 30, 38, 32, 1, 15, 11, 14, 37, 4, 12, 18, 8, 11, 39, 13, 2, 29, 52, 24, 40, 12, 20, 41, 49, 11, 30, 13, 15, 10, 8, 18, 36, 8, 8, 4, 0, 3, 45, 25, 14, 6, 0, 15, 51, 9, 40, 0, 2, 4, 47, 31, 18, 11, 11, 27, 50, 37, 33, 15, 9, 16, 31, 24, 25, 0, 0, 1, 16, 11, 8, 3, 9, 23, 8, 18, 16, 16, 0, 33, 50, 53, 65, 21, 0, 34, 4, 3, 5, 17, 1, 3, 23, 30, 25, 2, 22, 26, 7, SA
0, 0, 1, 0, 0, 0, 0, 0, 23, 16, 18, 7, 11, 11, 9, 14, 7, 28, 27, 13, 21, 11, 4, 7, 7, 8, 6, 3, 0, 3, 40, 8, 16, 13, 0, 7, 20, 8, 3, 1, 4, 5, 31, 21, 17, 17, 17, 43, 54, 20, 2, 35, 60, 52, 32, 37, 28, 12, 20, 10, 10, 34, 15, 14, 7, 8, 18, 38, 20, 6, 33, 54, 39, 39, 6, 20, 60, 57, 10, 33, 14, 10, 10, 7, 20, 28, 10, 10, 1, 0, 1, 35, 25, 13, 11, 6, 12, 59, 11, 35, 4, 1, 7, 47, 29, 25, 6, 13, 31, 50, 34, 35, 22, 25, 11, 53, 22, 21, 0, 9, 4, 7, 13, 6, 2, 10, 17, 23, 21, 16, 18, 0, 34, 46, 53, 58, 36, 4, 30, 13, 4, 8, 23, 4, 4, 27, 36, 30, 7, 12, 46, 15, SA
0, 0, 0, 0, 0, 0, 0, 0, 21, 16, 26, 12, 35, 40, 41, 43, 42, 19, 11, 8, 19, 18, 3, 19, 20, 7, 5, 0, 3, 28, 25, 13, 21, 8, 25, 55, 49, 2, 0, 26, 52, 59, 23, 27, 25, 14, 20, 1, 10, 17, 9, 2, 4, 4, 32, 26, 23, 0, 31, 44, 37, 35, 6, 23, 52, 55, 11, 36, 24, 0, 45, 57, 24, 46, 8, 22, 59, 54, 17, 32, 7, 1, 8, 14, 10, 36, 12, 11, 2, 0, 4, 27, 11, 0, 6, 0, 9, 46, 4, 17, 1, 0, 0, 7, 17, 3, 8, 6, 19, 33, 21, 28, 6, 10, 8, 19, 27, 1, 0, 12, 1, 31, 16, 20, 6, 9, 3, 31, 19, 15, 0, 3, 2, 20, 28, 14, 13, 11, 2, 34, 18, 18, 5, 0, 1, 21, 19, 32, 1, 0, 31, 13, SU
0, 0, 0, 0, 0, 0, 0, 0, 14, 16, 12, 16, 28, 28, 32, 27, 19, 18, 14, 10, 26, 13, 4, 17, 15, 16, 13, 15, 13, 17, 28, 12, 17, 12, 9, 45, 50, 5, 1, 16, 47, 35, 22, 17, 18, 10, 35, 7, 11, 8, 6, 11, 9, 22, 41, 26, 28, 2, 21, 47, 30, 36, 5, 13, 46, 44, 16, 35, 22, 1, 45, 55, 28, 40, 11, 28, 53, 54, 9, 33, 16, 0, 4, 17, 14, 41, 7, 13, 4, 0, 1, 32, 10, 1, 6, 0, 11, 51, 4, 16, 0, 0, 2, 30, 25, 0, 4, 5, 20, 38, 27, 31, 3, 8, 1, 45, 26, 4, 0, 9, 8, 22, 9, 11, 11, 5, 1, 39, 20, 15, 0, 1, 0, 22, 28, 21, 12, 3, 15, 20, 19, 22, 8, 0, 1, 23, 25, 35, 1, 0, 49, 5, SU
0, 0, 0, 0, 0, 0, 0, 0, 14, 19, 14, 14, 28, 34, 38, 32, 22, 21, 19, 12, 18, 16, 5, 17, 25, 18, 22, 21, 18, 25, 33, 12, 16, 16, 11, 49, 46, 9, 0, 18, 51, 47, 20, 21, 17, 11, 33, 4, 2, 9, 9, 7, 8, 13, 32, 25, 28, 3, 21, 35, 31, 42, 11, 22, 43, 50, 12, 34, 22, 0, 40, 52, 34, 38, 8, 25, 51, 54, 12, 35, 10, 0, 5, 14, 8, 38, 14, 10, 0, 0, 0, 29, 24, 0, 9, 0, 9, 46, 5, 21, 1, 0, 0, 32, 22, 4, 10, 5, 31, 43, 25, 45, 14, 10, 7, 47, 27, 7, 0, 9, 1, 9, 18, 6, 4, 1, 3, 42, 19, 16, 1, 0, 7, 16, 27, 33, 15, 11, 23, 19, 16, 17, 8, 0, 23, 26, 32, 42, 12, 3, 41, 9, SU
0, 0, 0, 0, 1, 0, 0, 0, 16, 8, 7, 13, 0, 1, 5, 8, 11, 29, 27, 6, 32, 4, 13, 0, 0, 1, 0, 0, 3, 1, 29, 23, 21, 2, 6, 0, 3, 0, 2, 0, 8, 5, 3, 32, 28, 6, 39, 50, 28, 0, 12, 42, 42, 38, 28, 30, 23, 13, 5, 23, 26, 15, 9, 13, 49, 39, 8, 14, 8, 17, 48, 46, 30, 31, 4, 24, 21, 8, 6, 4, 4, 27, 0, 1, 1, 14, 14, 0, 0, 2, 0, 2, 4, 40, 0, 0, 20, 19, 18, 37, 2, 0, 0, 13, 0, 23, 13, 0, 13, 29, 33, 38, 0, 0, 0, 11, 0, 2, 19, 0, 0, 2, 6, 0, 0, 0, 5, 17, 1, 8, 12, 6, 24, 30, 48, 55, 27, 1, 6, 18, 0, 2, 1, 15, 2, 18, 47, 34, 14, 9, 33, 5, DI
0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 7, 1, 4, 11, 7, 13, 9, 17, 11, 0, 0, 2, 9, 1, 8, 5, 0, 1, 4, 31, 6, 3, 7, 3, 2, 2, 17, 0, 0, 10, 1, 11, 26, 9, 7, 31, 42, 52, 16, 0, 20, 51, 41, 27, 35, 7, 1, 10, 34, 24, 35, 18, 40, 25, 11, 14, 34, 12, 0, 25, 34, 41, 30, 9, 39, 43, 42, 16, 44, 15, 0, 1, 10, 2, 29, 31, 1, 1, 4, 0, 33, 16, 1, 2, 1, 23, 44, 16, 43, 1, 0, 2, 58, 8, 4, 1, 0, 33, 41, 30, 38, 15, 0, 16, 33, 2, 7, 4, 0, 3, 1, 10, 0, 0, 0, 40, 17, 1, 11, 0, 4, 37, 40, 34, 51, 21, 2, 51, 5, 0, 4, 3, 1, 6, 27, 27, 10, 2, 16, 34, 9, DI
0, 0, 0, 0, 0, 0, 0, 0, 12, 1, 8, 4, 3, 1, 11, 6, 12, 18, 23, 8, 7, 3, 0, 5, 3, 13, 2, 1, 0, 5, 34, 11, 1, 6, 4, 1, 2, 17, 0, 0, 3, 0, 6, 25, 6, 3, 32, 38, 55, 18, 0, 5, 40, 39, 22, 34, 8, 0, 20, 47, 29, 30, 12, 51, 32, 4, 22, 36, 12, 0, 12, 18, 27, 33, 8, 32, 54, 52, 15, 34, 26, 0, 1, 6, 2, 29, 31, 0, 0, 0, 0, 40, 12, 7, 3, 2, 32, 27, 13, 41, 0, 0, 0, 52, 9, 13, 1, 1, 25, 34, 35, 43, 0, 0, 16, 51, 2, 9, 2, 0, 5, 4, 4, 0, 0, 0, 42, 25, 4, 12, 0, 8, 46, 40, 39, 47, 7, 4, 50, 8, 0, 5, 6, 0, 8, 26, 26, 8, 2, 15, 34, 7, DI
0, 0, 0, 0, 0, 0, 0, 0, 4, 14, 6, 9, 4, 11, 13, 15, 19, 26, 20, 10, 21, 8, 5, 6, 2, 12, 4, 3, 4, 5, 39, 16, 23, 11, 5, 4, 5, 16, 3, 2, 14, 3, 13, 33, 37, 12, 36, 48, 54, 8, 5, 46, 51, 42, 26, 38, 25, 13, 19, 41, 24, 28, 14, 23, 39, 26, 7, 35, 11, 17, 27, 37, 31, 28, 16, 35, 40, 40, 15, 37, 2, 27, 2, 14, 10, 19, 23, 1, 2, 3, 0, 41, 5, 25, 4, 2, 32, 20, 21, 34, 0, 0, 0, 45, 5, 21, 1, 6, 19, 35, 35, 34, 2, 0, 3, 51, 1, 25, 1, 3, 2, 1, 5, 2, 2, 4, 4, 69, 4, 14, 16, 1, 37, 34, 40, 46, 19, 3, 17, 38, 4, 3, 10, 6, 7, 41, 45, 9, 7, 21, 23, 36, FE
0, 0, 0, 0, 0, 0, 0, 0, 3, 13, 7, 9, 10, 10, 9, 15, 20, 28, 6, 15, 10, 4, 4, 8, 0, 4, 1, 0, 0, 8, 34, 9, 28, 6, 2, 2, 5, 11, 4, 2, 11, 0, 31, 10, 33, 7, 33, 47, 52, 7, 2, 47, 49, 41, 17, 36, 27, 12, 18, 42, 24, 23, 15, 20, 38, 18, 6, 35, 9, 13, 24, 30, 24, 37, 18, 36, 42, 33, 0, 47, 1, 26, 0, 6, 4, 20, 22, 0, 1, 0, 0, 39, 0, 26, 1, 0, 39, 18, 21, 30, 0, 0, 5, 54, 0, 21, 0, 0, 16, 37, 33, 21, 0, 0, 16, 57, 0, 11, 4, 0, 8, 12, 14, 2, 0, 3, 23, 44, 1, 0, 17, 4, 44, 42, 44, 41, 10, 6, 25, 24, 1, 0, 8, 8, 0, 27, 29, 6, 16, 27, 12, 17, FE
0, 0, 0, 0, 0, 0, 0, 0, 6, 16, 13, 8, 9, 12, 14, 21, 18, 19, 14, 13, 16, 10, 8, 12, 2, 8, 6, 6, 3, 8, 38, 17, 19, 3, 1, 1, 4, 16, 8, 6, 13, 3, 20, 27, 23, 10, 32, 44, 52, 9, 4, 48, 50, 39, 23, 44, 30, 11, 14, 37, 22, 37, 10, 25, 39, 26, 10, 33, 24, 14, 28, 43, 38, 35, 13, 34, 38, 42, 11, 38, 10, 23, 5, 14, 8, 22, 24, 2, 1, 2, 0, 43, 10, 24, 3, 1, 31, 25, 24, 37, 0, 0, 0, 51, 8, 26, 3, 5, 18, 39, 38, 34, 3, 0, 0, 54, 3, 22, 2, 3, 5, 0, 8, 0, 0, 0, 7, 61, 8, 15, 5, 7, 44, 39, 36, 54, 21, 2, 17, 49, 6, 5, 17, 0, 4, 34, 38, 13, 10, 16, 25, 32, FE
0, 0, 0, 0, 0, 0, 0, 0, 5, 20, 10, 13, 18, 15, 21, 23, 24, 36, 25, 9, 21, 9, 14, 10, 3, 14, 17, 5, 7, 13, 39, 10, 28, 13, 11, 12, 20, 19, 11, 3, 4, 3, 24, 27, 34, 11, 36, 47, 41, 12, 6, 40, 49, 40, 25, 42, 25, 17, 3, 24, 26, 39, 20, 25, 30, 19, 13, 41, 9, 17, 29, 47, 42, 40, 13, 42, 57, 41, 10, 45, 2, 25, 14, 17, 16, 37, 18, 6, 2, 1, 5, 48, 11, 26, 6, 5, 37, 28, 15, 38, 11, 0, 7, 39, 5, 14, 6, 28, 11, 45, 43, 24, 29, 20, 13, 39, 2, 25, 7, 28, 43, 39, 41, 44, 41, 20, 9, 27, 5, 5, 25, 17, 44, 33, 43, 35, 32, 18, 28, 10, 1, 0, 7, 17, 16, 38, 49, 29, 11, 28, 16, 9, HA
0, 0, 0, 0, 0, 0, 0, 0, 2, 15, 10, 8, 13, 12, 8, 15, 17, 33, 8, 10, 2, 10, 3, 10, 0, 2, 1, 1, 0, 8, 36, 10, 18, 5, 7, 7, 6, 9, 5, 1, 3, 4, 21, 20, 26, 11, 34, 46, 42, 11, 5, 45, 48, 38, 23, 37, 21, 10, 4, 24, 22, 32, 7, 13, 38, 20, 8, 33, 1, 15, 26, 34, 36, 32, 8, 32, 29, 28, 10, 37, 0, 24, 5, 5, 13, 28, 8, 4, 0, 0, 2, 48, 0, 24, 4, 6, 38, 25, 12, 39, 16, 0, 0, 39, 0, 21, 1, 26, 8, 37, 33, 16, 27, 13, 0, 33, 0, 13, 6, 29, 42, 42, 47, 48, 51, 16, 3, 26, 1, 4, 12, 13, 46, 29, 31, 36, 19, 9, 28, 5, 0, 0, 9, 13, 6, 30, 42, 18, 4, 24, 13, 9, HA
0, 0, 0, 0, 0, 0, 0, 0, 2, 14, 11, 15, 5, 8, 8, 14, 20, 35, 20, 9, 14, 13, 1, 4, 0, 1, 10, 0, 0, 7, 34, 9, 7, 13, 5, 2, 10, 6, 9, 0, 5, 3, 11, 29, 24, 4, 41, 47, 42, 6, 3, 43, 52, 39, 27, 39, 15, 3, 4, 25, 25, 29, 8, 12, 40, 28, 9, 38, 10, 6, 32, 33, 32, 43, 17, 30, 27, 23, 15, 34, 0, 23, 4, 12, 18, 28, 9, 3, 0, 0, 0, 41, 0, 25, 2, 5, 39, 17, 5, 40, 13, 0, 1, 40, 2, 21, 1, 31, 10, 36, 38, 22, 29, 15, 5, 41, 0, 20, 5, 30, 39, 33, 38, 43, 40, 21, 4, 24, 5, 9, 12, 18, 47, 30, 43, 30, 35, 14, 20, 13, 1, 2, 12, 9, 12, 30, 42, 29, 6, 13, 15, 7, HA
0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 12, 6, 2, 4, 7, 17, 12, 30, 21, 13, 8, 20, 1, 4, 0, 7, 5, 3, 2, 8, 30, 11, 24, 14, 2, 6, 6, 11, 9, 1, 12, 9, 12, 31, 9, 23, 36, 47, 60, 17, 3, 51, 49, 34, 33, 43, 12, 22, 14, 36, 25, 29, 0, 13, 41, 34, 3, 32, 5, 21, 30, 38, 28, 43, 14, 33, 41, 33, 10, 39, 0, 22, 1, 8, 6, 25, 12, 5, 4, 2, 6, 44, 0, 25, 4, 4, 26, 25, 14, 35, 0, 0, 1, 45, 3, 24, 0, 0, 20, 37, 35, 27, 0, 0, 2, 52, 0, 22, 3, 2, 9, 16, 14, 8, 1, 0, 8, 27, 0, 11, 7, 7, 39, 46, 43, 45, 24, 2, 34, 1, 1, 6, 17, 2, 0, 16, 33, 10, 4, 21, 12, 1, NE
