@RELATION	'emotions'

@ATTRIBUTE	eyes	NUMERIC
@ATTRIBUTE	eyes2	NUMERIC
@ATTRIBUTE	mouth	NUMERIC
@ATTRIBUTE	s_0	NUMERIC
@ATTRIBUTE	s_1	NUMERIC
@ATTRIBUTE	s_2	NUMERIC
@ATTRIBUTE	s_3	NUMERIC
@ATTRIBUTE	s_4	NUMERIC
@ATTRIBUTE	cpt_0	NUMERIC
@ATTRIBUTE	cpt_1	NUMERIC
@ATTRIBUTE	cpt_2	NUMERIC
@ATTRIBUTE	cpt_3	NUMERIC
@ATTRIBUTE	cpt_4	NUMERIC
@ATTRIBUTE	cpt_5	NUMERIC
@ATTRIBUTE	cpt_6	NUMERIC
@ATTRIBUTE	cpt_7	NUMERIC
@ATTRIBUTE	cpt_8	NUMERIC
@ATTRIBUTE	cpt_9	NUMERIC
@ATTRIBUTE	cpt_10	NUMERIC
@ATTRIBUTE	cpt_11	NUMERIC
@ATTRIBUTE	cpt_12	NUMERIC
@ATTRIBUTE	cpt_13	NUMERIC
@ATTRIBUTE	cpt_14	NUMERIC
@ATTRIBUTE	cpt_15	NUMERIC
@ATTRIBUTE	cpt_16	NUMERIC
@ATTRIBUTE	cpt_17	NUMERIC
@ATTRIBUTE	cpt_18	NUMERIC
@ATTRIBUTE	cpt_19	NUMERIC
@ATTRIBUTE	cpt_20	NUMERIC
@ATTRIBUTE	cpt_21	NUMERIC
@ATTRIBUTE	cpt_22	NUMERIC
@ATTRIBUTE	cpt_23	NUMERIC
@ATTRIBUTE	cpt_24	NUMERIC
@ATTRIBUTE	cpt_25	NUMERIC
@ATTRIBUTE	cpt_26	NUMERIC
@ATTRIBUTE	cpt_27	NUMERIC
@ATTRIBUTE	cpt_28	NUMERIC
@ATTRIBUTE	cpt_29	NUMERIC
@ATTRIBUTE	cpt_30	NUMERIC
@ATTRIBUTE	cpt_31	NUMERIC
@ATTRIBUTE	cpt_32	NUMERIC
@ATTRIBUTE	cpt_33	NUMERIC
@ATTRIBUTE	cpt_34	NUMERIC
@ATTRIBUTE	cpt_35	NUMERIC
@ATTRIBUTE	cpt_36	NUMERIC
@ATTRIBUTE	cpt_37	NUMERIC
@ATTRIBUTE	cpt_38	NUMERIC
@ATTRIBUTE	cpt_39	NUMERIC
@ATTRIBUTE	cpt_40	NUMERIC
@ATTRIBUTE	cpt_41	NUMERIC
@ATTRIBUTE	cpt_42	NUMERIC
@ATTRIBUTE	cpt_43	NUMERIC
@ATTRIBUTE	cpt_44	NUMERIC
@ATTRIBUTE	cpt_45	NUMERIC
@ATTRIBUTE	cpt_46	NUMERIC
@ATTRIBUTE	cpt_47	NUMERIC
@ATTRIBUTE	cpt_48	NUMERIC
@ATTRIBUTE	cpt_49	NUMERIC
@ATTRIBUTE	cpt_50	NUMERIC
@ATTRIBUTE	cpt_51	NUMERIC
@ATTRIBUTE	cpt_52	NUMERIC
@ATTRIBUTE	cpt_53	NUMERIC
@ATTRIBUTE	cpt_54	NUMERIC
@ATTRIBUTE	cpt_55	NUMERIC
@ATTRIBUTE	cpt_56	NUMERIC
@ATTRIBUTE	cpt_57	NUMERIC
@ATTRIBUTE	cpt_58	NUMERIC
@ATTRIBUTE	cpt_59	NUMERIC
@ATTRIBUTE	cpt_60	NUMERIC
@ATTRIBUTE	cpt_61	NUMERIC
@ATTRIBUTE	cpt_62	NUMERIC
@ATTRIBUTE	cpt_63	NUMERIC
@ATTRIBUTE	cpt_64	NUMERIC
@ATTRIBUTE	cpt_65	NUMERIC
@ATTRIBUTE	cpt_66	NUMERIC
@ATTRIBUTE	cpt_67	NUMERIC
@ATTRIBUTE	cpt_68	NUMERIC
@ATTRIBUTE	cpt_69	NUMERIC
@ATTRIBUTE	cpt_70	NUMERIC
@ATTRIBUTE	cpt_71	NUMERIC
@ATTRIBUTE	cpt_72	NUMERIC
@ATTRIBUTE	cpt_73	NUMERIC
@ATTRIBUTE	cpt_74	NUMERIC
@ATTRIBUTE	cpt_75	NUMERIC
@ATTRIBUTE	cpt_76	NUMERIC
@ATTRIBUTE	cpt_77	NUMERIC
@ATTRIBUTE	cpt_78	NUMERIC
@ATTRIBUTE	cpt_79	NUMERIC
@ATTRIBUTE	cpt_80	NUMERIC
@ATTRIBUTE	cpt_81	NUMERIC
@ATTRIBUTE	cpt_82	NUMERIC
@ATTRIBUTE	cpt_83	NUMERIC
@ATTRIBUTE	cpt_84	NUMERIC
@ATTRIBUTE	cpt_85	NUMERIC
@ATTRIBUTE	cpt_86	NUMERIC
@ATTRIBUTE	cpt_87	NUMERIC
@ATTRIBUTE	cpt_88	NUMERIC
@ATTRIBUTE	cpt_89	NUMERIC
@ATTRIBUTE	cpt_90	NUMERIC
@ATTRIBUTE	cpt_91	NUMERIC
@ATTRIBUTE	cpt_92	NUMERIC
@ATTRIBUTE	cpt_93	NUMERIC
@ATTRIBUTE	cpt_94	NUMERIC
@ATTRIBUTE	cpt_95	NUMERIC
@ATTRIBUTE	cpt_96	NUMERIC
@ATTRIBUTE	cpt_97	NUMERIC
@ATTRIBUTE	cpt_98	NUMERIC
@ATTRIBUTE	cpt_99	NUMERIC
@ATTRIBUTE	cpt_100	NUMERIC
@ATTRIBUTE	cpt_101	NUMERIC
@ATTRIBUTE	cpt_102	NUMERIC
@ATTRIBUTE	cpt_103	NUMERIC
@ATTRIBUTE	cpt_104	NUMERIC
@ATTRIBUTE	cpt_105	NUMERIC
@ATTRIBUTE	cpt_106	NUMERIC
@ATTRIBUTE	cpt_107	NUMERIC
@ATTRIBUTE	cpt_108	NUMERIC
@ATTRIBUTE	cpt_109	NUMERIC
@ATTRIBUTE	cpt_110	NUMERIC
@ATTRIBUTE	cpt_111	NUMERIC
@ATTRIBUTE	cpt_112	NUMERIC
@ATTRIBUTE	cpt_113	NUMERIC
@ATTRIBUTE	cpt_114	NUMERIC
@ATTRIBUTE	cpt_115	NUMERIC
@ATTRIBUTE	cpt_116	NUMERIC
@ATTRIBUTE	cpt_117	NUMERIC
@ATTRIBUTE	cpt_118	NUMERIC
@ATTRIBUTE	cpt_119	NUMERIC
@ATTRIBUTE	cpt_120	NUMERIC
@ATTRIBUTE	cpt_121	NUMERIC
@ATTRIBUTE	cpt_122	NUMERIC
@ATTRIBUTE	cpt_123	NUMERIC
@ATTRIBUTE	cpt_124	NUMERIC
@ATTRIBUTE	cpt_125	NUMERIC
@ATTRIBUTE	cpt_126	NUMERIC
@ATTRIBUTE	cpt_127	NUMERIC
@ATTRIBUTE	cpt_128	NUMERIC
@ATTRIBUTE	cpt_129	NUMERIC
@ATTRIBUTE	cpt_130	NUMERIC
@ATTRIBUTE	cpt_131	NUMERIC
@ATTRIBUTE	cpt_132	NUMERIC
@ATTRIBUTE	cpt_133	NUMERIC
@ATTRIBUTE	cpt_134	NUMERIC
@ATTRIBUTE	cpt_135	NUMERIC
@ATTRIBUTE	cpt_136	NUMERIC
@ATTRIBUTE	cpt_137	NUMERIC
@ATTRIBUTE	cpt_138	NUMERIC
@ATTRIBUTE	cpt_139	NUMERIC
@ATTRIBUTE	cpt_140	NUMERIC
@ATTRIBUTE	cpt_141	NUMERIC
@ATTRIBUTE	cpt_142	NUMERIC
@ATTRIBUTE	cpt_143	NUMERIC
@ATTRIBUTE	cpt_144	NUMERIC
@ATTRIBUTE	cpt_145	NUMERIC
@ATTRIBUTE	cpt_146	NUMERIC
@ATTRIBUTE	cpt_147	NUMERIC
@ATTRIBUTE	cpt_148	NUMERIC
@ATTRIBUTE	cpt_149	NUMERIC
@ATTRIBUTE	cpt_150	NUMERIC
@ATTRIBUTE	cpt_151	NUMERIC
@ATTRIBUTE	cpt_152	NUMERIC
@ATTRIBUTE	cpt_153	NUMERIC
@ATTRIBUTE	cpt_154	NUMERIC
@ATTRIBUTE	cpt_155	NUMERIC
@ATTRIBUTE	cpt_156	NUMERIC
@ATTRIBUTE	cpt_157	NUMERIC
@ATTRIBUTE	cpt_158	NUMERIC
@ATTRIBUTE	cpt_159	NUMERIC
@ATTRIBUTE	cpt_160	NUMERIC
@ATTRIBUTE	cpt_161	NUMERIC
@ATTRIBUTE	cpt_162	NUMERIC
@ATTRIBUTE	cpt_163	NUMERIC
@ATTRIBUTE	cpt_164	NUMERIC
@ATTRIBUTE	cpt_165	NUMERIC
@ATTRIBUTE	cpt_166	NUMERIC
@ATTRIBUTE	cpt_167	NUMERIC
@ATTRIBUTE	cpt_168	NUMERIC
@ATTRIBUTE	emotion	{AN,DI,FE,HA,NE,SA,SU}

@DATA
0, 0, 0, 0, 0, 0, 0, 0, 1, 31, 6, 12, 2, 4, 1, 1, 0, 12, 3, 24, 27, 32, 10, 27, 19, 5, 5, 2, 2, 5, 1, 4, 12, 10, 25, 31, 21, 22, 14, 7, 5, 3, 0, 2, 1, 2, 7, 7, 23, 30, 22, 37, 29, 53, 46, 21, 6, 15, 5, 22, 31, 10, 17, 21, 30, 22, 6, 28, 37, 33, 28, 9, 44, 28, 29, 24, 19, 30, 34, 10, 28, 30, 42, 25, 34, 25, 35, 42, 41, 26, 11, 36, 40, 10, 11, 21, 38, 31, 20, 12, 34, 29, 22, 21, 3, 37, 39, 13, 5, 14, 6, 27, 16, 13, 30, 15, 12, 18, 2, 34, 40, 32, 6, 11, 18, 41, 35, 34, 42, 19, 13, 11, 20, 39, 3, 30, 7, 9, 15, 33, 38, 37, 29, 24, 4, 20, 26, 28, 8, 28, 11, 10, 18, 25, 33, 34, 40, 18, 4, 14, 27, 9, 8, 25, 16, 5, 25, 39, 45, 44, 36, 12, 9, 7, 33, 20, 20, DI
0, 0, 0, 0, 0, 0, 0, 0, 2, 32, 10, 10, 7, 2, 2, 1, 0, 8, 6, 22, 24, 38, 14, 27, 20, 6, 7, 4, 7, 6, 2, 5, 13, 7, 26, 32, 21, 29, 8, 7, 8, 6, 1, 3, 1, 4, 11, 5, 27, 28, 27, 24, 29, 52, 46, 23, 11, 12, 6, 25, 30, 16, 11, 11, 28, 26, 3, 27, 34, 32, 27, 8, 42, 32, 35, 25, 14, 38, 40, 10, 24, 30, 44, 22, 37, 21, 38, 46, 37, 27, 18, 30, 40, 8, 8, 18, 33, 33, 23, 8, 37, 30, 28, 23, 3, 32, 40, 15, 10, 13, 13, 22, 26, 9, 26, 14, 16, 19, 5, 32, 38, 35, 8, 15, 17, 44, 27, 24, 41, 11, 16, 7, 16, 42, 4, 30, 8, 7, 17, 33, 35, 35, 31, 23, 3, 17, 25, 25, 9, 29, 9, 12, 12, 26, 40, 39, 37, 14, 7, 17, 27, 10, 11, 25, 18, 1, 29, 43, 40, 39, 42, 15, 13, 4, 34, 29, 19, DI
0, 0, 0, 0, 0, 0, 0, 0, 17, 25, 32, 9, 7, 3, 1, 0, 2, 4, 0, 41, 19, 19, 33, 7, 10, 11, 6, 2, 2, 2, 0, 2, 4, 9, 12, 35, 8, 2, 4, 8, 9, 3, 2, 0, 14, 10, 10, 20, 5, 32, 0, 3, 9, 10, 12, 4, 3, 6, 2, 12, 22, 11, 20, 32, 0, 3, 3, 31, 28, 32, 9, 12, 38, 44, 44, 24, 24, 28, 20, 7, 16, 22, 39, 18, 38, 35, 25, 28, 22, 22, 29, 42, 50, 12, 22, 21, 18, 24, 22, 15, 35, 32, 29, 7, 7, 61, 41, 9, 6, 14, 11, 15, 22, 12, 26, 7, 1, 6, 10, 42, 34, 14, 11, 5, 4, 22, 35, 24, 38, 19, 5, 7, 11, 41, 42, 16, 11, 10, 10, 24, 28, 30, 28, 24, 18, 14, 24, 27, 34, 32, 13, 9, 27, 33, 37, 46, 43, 32, 28, 12, 33, 2, 1, 30, 13, 14, 22, 19, 29, 52, 35, 15, 18, 6, 30, 1, 3, DI
0, 0, 0, 0, 0, 0, 0, 0, 22, 18, 28, 15, 10, 3, 1, 0, 2, 10, 0, 37, 11, 25, 31, 9, 6, 13, 7, 6, 5, 2, 4, 2, 4, 8, 7, 33, 1, 2, 4, 15, 7, 8, 1, 1, 14, 6, 12, 19, 8, 31, 0, 5, 8, 12, 15, 2, 1, 13, 1, 15, 15, 3, 20, 32, 0, 0, 5, 36, 23, 29, 15, 13, 40, 41, 43, 25, 25, 28, 14, 6, 16, 23, 36, 16, 35, 34, 26, 25, 25, 22, 21, 50, 49, 12, 20, 28, 26, 23, 26, 14, 32, 29, 26, 5, 4, 55, 38, 9, 8, 9, 7, 14, 18, 10, 31, 5, 0, 7, 6, 31, 39, 12, 4, 6, 4, 30, 33, 23, 36, 24, 8, 9, 8, 38, 40, 22, 14, 8, 12, 22, 27, 34, 23, 28, 21, 11, 24, 31, 29, 31, 10, 10, 27, 29, 39, 45, 52, 33, 31, 11, 29, 3, 2, 30, 14, 12, 25, 19, 29, 47, 38, 15, 13, 10, 31, 1, 2, DI
0, 0, 0, 0, 0, 0, 0, 0, 6, 10, 7, 6, 26, 10, 22, 16, 20, 12, 23, 13, 0, 10, 0, 5, 7, 7, 12, 11, 7, 12, 16, 17, 18, 19, 3, 17, 1, 2, 9, 6, 7, 5, 0, 12, 4, 9, 12, 8, 8, 12, 0, 4, 14, 24, 15, 19, 8, 6, 25, 5, 19, 17, 10, 2, 14, 7, 23, 35, 52, 35, 30, 28, 41, 49, 40, 30, 4, 5, 27, 19, 7, 27, 25, 20, 45, 18, 34, 26, 36, 30, 20, 6, 46, 27, 8, 11, 19, 30, 33, 3, 35, 22, 32, 14, 21, 28, 20, 33, 14, 13, 6, 20, 26, 3, 26, 4, 6, 3, 34, 37, 0, 33, 11, 14, 12, 28, 14, 6, 29, 14, 13, 14, 39, 12, 0, 18, 16, 12, 20, 35, 30, 37, 46, 9, 12, 24, 27, 0, 0, 7, 23, 18, 22, 20, 18, 25, 24, 16, 16, 21, 18, 0, 4, 7, 23, 12, 13, 40, 18, 19, 42, 40, 23, 29, 2, 0, 7, DI
0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 7, 7, 22, 9, 22, 12, 31, 13, 29, 19, 0, 2, 6, 1, 9, 6, 14, 9, 5, 18, 14, 12, 26, 18, 3, 10, 3, 0, 8, 8, 4, 5, 0, 7, 5, 9, 17, 7, 15, 2, 0, 0, 21, 29, 22, 10, 10, 2, 19, 9, 18, 12, 19, 1, 5, 9, 23, 39, 54, 38, 34, 30, 40, 47, 39, 31, 11, 2, 9, 14, 13, 23, 18, 19, 43, 14, 34, 24, 30, 35, 21, 6, 46, 20, 9, 17, 20, 24, 36, 1, 31, 18, 28, 13, 21, 28, 27, 25, 15, 12, 6, 16, 36, 1, 27, 10, 5, 4, 27, 39, 3, 29, 7, 13, 13, 32, 11, 3, 26, 18, 10, 14, 40, 11, 0, 27, 5, 19, 23, 30, 35, 42, 47, 9, 15, 23, 26, 0, 0, 16, 8, 18, 17, 16, 20, 21, 25, 9, 18, 25, 22, 0, 1, 11, 17, 13, 20, 43, 21, 20, 34, 53, 25, 25, 5, 1, 8, DI
0, 0, 0, 0, 0, 0, 0, 0, 10, 13, 11, 4, 22, 10, 12, 17, 22, 4, 23, 12, 1, 15, 3, 3, 10, 2, 8, 7, 11, 9, 7, 19, 20, 13, 15, 7, 2, 3, 13, 5, 8, 2, 0, 5, 11, 10, 18, 5, 18, 2, 0, 3, 21, 27, 14, 27, 11, 5, 25, 4, 19, 13, 20, 1, 0, 1, 27, 29, 49, 34, 33, 28, 43, 49, 40, 32, 9, 0, 14, 14, 10, 30, 36, 17, 47, 21, 33, 27, 36, 26, 20, 4, 22, 15, 9, 11, 20, 34, 26, 2, 38, 20, 32, 17, 28, 19, 40, 17, 17, 11, 10, 21, 22, 4, 25, 7, 8, 2, 34, 36, 24, 26, 10, 18, 8, 32, 12, 10, 31, 14, 17, 7, 29, 28, 0, 24, 10, 16, 23, 32, 35, 36, 40, 18, 15, 27, 27, 0, 0, 22, 5, 15, 13, 18, 21, 30, 17, 15, 16, 21, 13, 0, 0, 24, 6, 12, 16, 46, 20, 24, 39, 34, 25, 29, 2, 1, 11, DI
0, 0, 0, 0, 0, 0, 0, 0, 29, 18, 7, 5, 20, 15, 21, 19, 20, 11, 23, 22, 21, 31, 42, 8, 8, 23, 16, 27, 22, 21, 24, 29, 18, 4, 30, 34, 32, 14, 12, 13, 24, 35, 19, 23, 22, 22, 22, 7, 34, 33, 27, 21, 20, 19, 21, 20, 26, 29, 53, 34, 19, 9, 36, 29, 5, 46, 23, 39, 34, 37, 28, 20, 17, 28, 30, 33, 40, 16, 44, 37, 12, 42, 40, 15, 36, 19, 31, 28, 35, 40, 18, 49, 35, 20, 14, 14, 23, 28, 24, 15, 26, 27, 19, 6, 16, 34, 36, 25, 5, 3, 9, 19, 17, 13, 36, 7, 11, 10, 26, 31, 39, 25, 13, 16, 10, 19, 15, 14, 27, 5, 9, 22, 37, 26, 15, 47, 18, 8, 7, 29, 21, 33, 26, 8, 7, 14, 34, 15, 10, 25, 15, 6, 18, 27, 14, 22, 12, 24, 6, 19, 29, 6, 7, 18, 25, 16, 18, 48, 18, 28, 53, 23, 9, 29, 20, 12, 10, FE
0, 0, 0, 0, 0, 0, 0, 0, 13, 30, 17, 13, 16, 10, 16, 25, 32, 11, 22, 9, 38, 33, 34, 6, 11, 23, 17, 16, 28, 21, 25, 23, 25, 6, 32, 34, 32, 6, 10, 18, 13, 31, 25, 31, 22, 24, 29, 8, 26, 37, 18, 21, 19, 20, 32, 21, 23, 25, 36, 37, 26, 12, 32, 33, 6, 48, 18, 33, 38, 31, 37, 21, 22, 26, 29, 35, 39, 29, 45, 34, 9, 30, 40, 21, 45, 0, 43, 26, 35, 38, 26, 51, 36, 31, 12, 16, 16, 34, 30, 10, 20, 34, 17, 15, 9, 41, 37, 32, 8, 7, 12, 6, 33, 6, 41, 16, 7, 14, 28, 22, 37, 31, 20, 17, 13, 15, 28, 11, 35, 15, 12, 24, 37, 23, 11, 39, 23, 13, 2, 25, 22, 16, 37, 8, 6, 13, 36, 16, 2, 15, 28, 7, 17, 29, 30, 16, 21, 28, 11, 20, 28, 4, 1, 3, 30, 17, 17, 44, 31, 25, 48, 34, 13, 23, 27, 5, 7, FE
0, 0, 0, 0, 0, 0, 0, 0, 21, 14, 19, 12, 3, 3, 0, 4, 4, 4, 5, 43, 2, 27, 26, 19, 18, 9, 10, 1, 1, 1, 1, 7, 8, 16, 15, 29, 10, 27, 8, 12, 9, 3, 3, 2, 2, 7, 10, 3, 25, 32, 0, 35, 9, 15, 18, 25, 12, 8, 20, 16, 8, 5, 30, 30, 0, 52, 23, 29, 36, 36, 24, 26, 36, 40, 28, 38, 26, 30, 0, 34, 4, 26, 43, 33, 23, 18, 42, 46, 29, 16, 29, 30, 0, 49, 3, 25, 27, 25, 29, 10, 27, 27, 38, 17, 20, 47, 0, 39, 1, 5, 14, 15, 30, 15, 19, 15, 7, 3, 15, 40, 0, 48, 3, 7, 9, 31, 16, 13, 27, 12, 12, 11, 25, 36, 0, 12, 25, 7, 8, 26, 28, 23, 31, 16, 12, 7, 28, 26, 1, 2, 31, 6, 12, 18, 8, 27, 32, 14, 13, 7, 30, 5, 4, 1, 24, 11, 20, 12, 31, 41, 39, 19, 8, 13, 27, 3, 3, FE
0, 0, 0, 0, 0, 0, 0, 0, 9, 27, 17, 18, 7, 5, 2, 2, 5, 4, 3, 40, 4, 27, 19, 32, 17, 9, 8, 4, 3, 1, 4, 5, 9, 8, 22, 29, 3, 37, 10, 10, 9, 7, 3, 0, 2, 2, 7, 6, 25, 32, 0, 33, 14, 27, 27, 24, 16, 5, 24, 18, 8, 8, 33, 31, 0, 38, 24, 22, 24, 37, 25, 32, 32, 40, 27, 40, 23, 35, 0, 26, 9, 34, 41, 37, 29, 15, 42, 40, 29, 14, 26, 38, 0, 45, 4, 19, 22, 22, 32, 16, 25, 25, 30, 12, 25, 48, 0, 41, 2, 4, 16, 16, 34, 21, 25, 17, 11, 5, 15, 41, 0, 42, 8, 6, 11, 27, 17, 14, 27, 9, 10, 12, 28, 41, 2, 8, 27, 11, 14, 24, 29, 22, 37, 17, 16, 10, 24, 29, 2, 4, 29, 2, 11, 21, 7, 25, 23, 19, 11, 9, 28, 4, 2, 3, 24, 15, 21, 10, 28, 38, 44, 19, 13, 17, 30, 8, 3, FE
0, 0, 0, 0, 0, 0, 0, 0, 23, 11, 2, 22, 6, 0, 0, 0, 3, 16, 21, 24, 33, 0, 32, 4, 16, 6, 12, 2, 14, 16, 15, 13, 15, 30, 30, 0, 24, 11, 9, 14, 16, 9, 17, 26, 19, 9, 15, 19, 34, 5, 5, 33, 15, 16, 27, 33, 29, 16, 50, 24, 13, 11, 41, 14, 0, 52, 13, 35, 43, 34, 28, 26, 13, 36, 39, 16, 52, 7, 0, 41, 6, 35, 35, 20, 32, 23, 24, 37, 26, 14, 47, 0, 4, 52, 1, 20, 18, 22, 29, 13, 27, 22, 24, 10, 31, 24, 8, 36, 4, 4, 15, 10, 35, 15, 36, 15, 13, 2, 27, 32, 1, 52, 7, 14, 12, 19, 23, 19, 44, 8, 4, 19, 32, 14, 0, 20, 19, 13, 17, 22, 31, 15, 35, 23, 21, 9, 39, 3, 3, 9, 31, 6, 9, 30, 11, 28, 17, 23, 12, 15, 25, 3, 11, 12, 21, 16, 25, 13, 24, 44, 50, 30, 9, 27, 12, 7, 8, FE
0, 0, 0, 0, 0, 0, 0, 0, 7, 21, 0, 17, 11, 3, 0, 4, 7, 27, 20, 20, 33, 4, 25, 18, 16, 8, 18, 2, 12, 15, 13, 20, 15, 32, 27, 5, 9, 28, 6, 18, 14, 5, 14, 23, 15, 7, 17, 20, 29, 15, 0, 36, 10, 16, 35, 36, 28, 20, 37, 24, 7, 11, 36, 27, 0, 41, 16, 39, 40, 42, 26, 26, 31, 44, 33, 22, 39, 22, 0, 26, 16, 27, 31, 35, 34, 22, 38, 37, 30, 12, 45, 7, 0, 44, 8, 23, 24, 26, 30, 11, 33, 27, 31, 11, 30, 32, 0, 39, 10, 5, 7, 11, 39, 17, 31, 14, 10, 1, 34, 31, 0, 50, 3, 4, 10, 20, 21, 13, 38, 8, 5, 15, 30, 23, 1, 10, 26, 6, 11, 23, 35, 16, 44, 16, 21, 11, 35, 7, 3, 11, 27, 8, 11, 27, 7, 25, 21, 19, 13, 13, 25, 5, 8, 6, 23, 13, 19, 12, 30, 44, 52, 30, 15, 14, 20, 9, 4, FE
0, 0, 0, 0, 0, 0, 0, 0, 4, 31, 3, 11, 9, 6, 3, 0, 0, 9, 9, 23, 21, 37, 19, 18, 18, 8, 7, 8, 16, 11, 6, 13, 9, 6, 29, 36, 28, 13, 18, 5, 8, 4, 3, 4, 4, 4, 5, 3, 36, 31, 19, 12, 10, 35, 37, 26, 11, 23, 1, 9, 18, 11, 29, 16, 13, 26, 30, 32, 38, 37, 26, 16, 33, 41, 43, 36, 29, 33, 30, 21, 34, 44, 28, 24, 46, 0, 47, 31, 27, 41, 27, 36, 25, 17, 6, 24, 41, 25, 28, 6, 35, 35, 37, 22, 17, 39, 27, 25, 5, 7, 17, 19, 24, 7, 25, 13, 10, 11, 11, 27, 33, 33, 5, 8, 19, 36, 40, 22, 32, 29, 11, 9, 24, 42, 5, 32, 16, 22, 11, 17, 23, 32, 39, 10, 32, 18, 34, 14, 9, 28, 27, 21, 38, 36, 34, 38, 29, 36, 29, 18, 28, 10, 8, 29, 16, 13, 14, 23, 22, 21, 21, 17, 11, 13, 37, 17, 25, HA
0, 0, 0, 0, 0, 0, 0, 0, 29, 16, 24, 7, 4, 6, 3, 1, 1, 7, 0, 31, 14, 28, 24, 5, 7, 5, 3, 6, 2, 0, 7, 5, 2, 3, 7, 35, 1, 0, 12, 12, 3, 8, 3, 1, 10, 5, 2, 14, 16, 32, 0, 3, 12, 18, 23, 5, 3, 5, 6, 27, 23, 19, 10, 28, 0, 0, 15, 27, 18, 41, 12, 11, 39, 20, 26, 37, 26, 35, 5, 6, 11, 14, 33, 10, 20, 34, 18, 26, 32, 23, 15, 55, 34, 3, 18, 27, 41, 27, 29, 4, 38, 26, 30, 16, 2, 59, 38, 2, 10, 12, 6, 9, 26, 15, 16, 8, 0, 3, 4, 34, 41, 7, 9, 4, 10, 30, 35, 10, 39, 28, 9, 6, 5, 31, 40, 21, 7, 7, 27, 22, 14, 32, 20, 14, 36, 10, 24, 29, 19, 29, 14, 10, 39, 39, 39, 34, 49, 50, 42, 15, 33, 2, 5, 29, 11, 11, 22, 12, 26, 46, 37, 11, 16, 15, 36, 5, 2, HA
0, 0, 0, 0, 0, 0, 0, 0, 35, 6, 20, 6, 3, 6, 3, 0, 1, 6, 2, 29, 8, 30, 25, 5, 7, 15, 4, 3, 1, 0, 6, 6, 3, 4, 9, 34, 0, 0, 4, 8, 5, 6, 3, 0, 11, 5, 5, 16, 14, 33, 0, 2, 8, 11, 14, 5, 4, 4, 9, 28, 21, 14, 6, 28, 0, 0, 16, 28, 33, 45, 13, 13, 39, 19, 24, 35, 27, 36, 7, 6, 13, 16, 29, 12, 27, 29, 21, 33, 35, 27, 16, 52, 34, 3, 25, 30, 35, 25, 26, 4, 37, 26, 28, 10, 1, 56, 37, 6, 11, 6, 0, 12, 23, 12, 16, 10, 1, 8, 4, 39, 42, 7, 5, 5, 7, 31, 32, 13, 40, 26, 11, 5, 10, 33, 43, 18, 13, 5, 29, 21, 19, 31, 23, 16, 38, 9, 33, 21, 14, 34, 15, 9, 35, 42, 45, 41, 52, 49, 40, 6, 31, 0, 5, 27, 12, 11, 18, 9, 24, 45, 32, 11, 18, 11, 29, 1, 2, HA
0, 0, 0, 0, 0, 0, 0, 0, 31, 11, 18, 7, 0, 4, 2, 0, 0, 3, 1, 9, 37, 37, 23, 3, 4, 10, 8, 5, 0, 0, 1, 5, 4, 6, 15, 25, 0, 1, 14, 4, 6, 4, 0, 1, 1, 11, 4, 19, 9, 3, 0, 5, 8, 29, 27, 17, 2, 0, 7, 7, 17, 23, 4, 1, 2, 1, 20, 31, 35, 32, 32, 11, 36, 31, 31, 41, 1, 6, 19, 6, 9, 24, 35, 13, 29, 28, 26, 15, 18, 9, 13, 48, 32, 2, 26, 20, 28, 25, 26, 6, 37, 31, 29, 37, 8, 58, 35, 2, 9, 0, 0, 15, 25, 14, 17, 8, 9, 7, 2, 56, 44, 11, 7, 5, 12, 31, 32, 16, 31, 27, 5, 1, 11, 43, 43, 12, 11, 11, 34, 23, 23, 32, 18, 25, 26, 14, 23, 29, 14, 32, 16, 18, 38, 48, 48, 48, 59, 40, 47, 9, 37, 17, 0, 33, 22, 15, 13, 13, 31, 42, 25, 18, 20, 20, 32, 2, 0, HA
0, 0, 0, 0, 0, 0, 0, 0, 32, 10, 11, 5, 3, 6, 2, 0, 0, 1, 2, 11, 7, 32, 3, 4, 5, 7, 3, 4, 1, 1, 11, 5, 11, 6, 13, 28, 0, 1, 4, 6, 3, 4, 2, 0, 9, 9, 8, 13, 9, 24, 0, 1, 12, 13, 3, 0, 3, 5, 12, 32, 31, 20, 11, 19, 0, 2, 13, 42, 47, 44, 7, 10, 36, 23, 17, 33, 16, 45, 15, 5, 19, 21, 37, 18, 30, 34, 19, 37, 25, 29, 6, 54, 40, 3, 24, 19, 27, 19, 24, 7, 39, 23, 28, 6, 4, 34, 41, 10, 16, 15, 8, 15, 22, 15, 18, 11, 2, 5, 7, 35, 43, 19, 6, 0, 3, 30, 35, 16, 39, 18, 8, 9, 3, 34, 40, 27, 11, 2, 23, 27, 18, 31, 16, 17, 35, 11, 21, 21, 2, 31, 11, 5, 35, 38, 35, 35, 54, 54, 42, 11, 31, 4, 3, 14, 23, 12, 26, 16, 34, 44, 32, 11, 19, 8, 30, 0, 4, HA
